label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vs_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-1.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-1.uai,2,,4,0.03959436299582299 0.7238069524131967 0.09094978643643652 0.8015634337687045 0.024698729153691753 0.66254347736893,531309.0
vm_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-1.uai,3,4 2 0,0,,
vs_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-1.uai,8,,0,0.05979723281087601 0.7855415058661492 0.027570787141106817 0.8329797376457116 0.010908907956365213 0.6184515489713623,5877.0
vs_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-1.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-1.uai,2,,4,0.05632942449595262 0.6988033923742061 0.12670359787145072 0.6635467936752956 0.026844664617458536 0.5817778780611348,2414.0
vm_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-1.uai,3,4 2 0,0,,
vs_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-1.uai,9,,0,0.006159250058938299 0.3502670910577617 0.043495527735691354 0.7902147729263065 0.07684592811888936 0.6561499191846519 0.03852865139975109 0.41476025152867235,10767.0
vs_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-1.uai,0,9,0,0.2669738708342018 0.2687863257733708 0.7312136742266292 0.7330261291657982,22876.0
vm_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-1.uai,4,,5,0.024159325894288004 0.638124063085864 0.0790127379731875 0.71474873773225 0.042103317203332005 0.8665515624868125,161.0
vm_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-1.uai,3,9 8 4 2 1,0,,
vs_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-1.uai,9,,0,0.020072017897507847 0.2690861545576158 0.04356755047295526 0.7540747792715804 0.1304458622775303 0.6559044610494283 0.07594644831558445 0.3569104696296939,2272.0
vs_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-1.uai,0,9,0,0.2668701197521318 0.26857838714311166 0.7314216128568884 0.7331298802478682,12630.0
vm_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-1.uai,4,,5,0.039797250372905886 0.5520938643412816 0.08429838081250002 0.6615290200153249 0.08026032745673568 0.860512431832,100.0
vm_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-1.uai,3,9 8 4 2 1,0,,
vs_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-1.uai,3,,0,0.03691204932462501 0.5294162011273752 0.017786528463718754 0.6186418701203457 0.10420590366687499 0.89503497146025,9522.0
vs_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-1.uai,0,3,0,,
vm_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-1.uai,1,,2,0.05273600000000001 0.8568495000000002 0.064108 0.7994290000000002 0.016376500000000006 0.824538,207.0
vm_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-1.uai,0,3 2 1,0,0.00012826509409603028 0.9990776284759905 5.599029565173479e-06 0.9990807023689754 5.220327794795885e-05 0.9998652489419667,1015.0
vs_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-1.uai,3,,0,0.05027117249427734 0.5028498360746885 0.043591286528031244 0.5794014750890468 0.1744544231118555 0.8999786512984063,2061.0
vs_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-1.uai,0,3,0,,
vm_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-1.uai,1,,2,0.05273600000000001 0.80390425 0.064108 0.7439260000000002 0.03674175000000001 0.80198825,213.0
vm_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-1.uai,0,3 2 1,0,0.00012826509409603028 0.9990776284759905 5.599029565173479e-06 0.9990807023689754 5.220327794795885e-05 0.9998652489419667,1008.0
vs_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-1.uai,4,,0,0.5017822126135162 0.9149106959046087 0.08508930409539152 0.4982177873864841,137.0
vs_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-1.uai,0,4,0,0.0029935587951530336 0.9930959016926129 0.0009813529771033086 0.7814957424084323 0.0 0.5596663780007053 0.005922745330283844 0.9381984020997762,635.0
vm_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-1.uai,2,,1,0.009973232812000002 0.5711731185130157 0.08407777818687501 0.9269587086580857 0.020818787523666504 0.8554005232090001,10668.0
vm_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-1.uai,0,2 1,0,,
vs_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-1.uai,4,,0,0.5912299662315722 0.913478077504666 0.08652192249533401 0.4087700337684281,113.0
vs_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-1.uai,0,4,0,0.0030046548422154803 0.9930130917965363 0.000997454445035131 0.7806415256609289 0.0 0.559551330127338 0.005989453758428635 0.9380275323891298,501.0
vm_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-1.uai,2,,1,0.019028884601583987 0.49583728251975295 0.08866660580050392 0.8917612583644426 0.06055175097272462 0.8487014245566914,3197.0
vm_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-1.uai,0,2 1,0,,
vs_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-1.uai,5,,0,0.080822992569538 0.5833959428188871 0.07205507786039973 0.6942768464582123 0.06110270221354246 0.7234412671329911,19505.0
vs_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-1.uai,0,5,0,,
vm_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-1.uai,2,,2,,
vm_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-1.uai,5,4 2 0,0,,
vs_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-1.uai,5,,0,0.11740219018855387 0.5239983792639844 0.16928722762445636 0.7262906443690039 0.07352583018644052 0.7133105821869898,3835.0
vs_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-1.uai,0,5,0,,
vm_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-1.uai,2,,2,0.030458082387366824 0.607883368043534 0.07816733399717062 0.6550639063046341 0.1188041458846568 0.7224796570456852 0.05249008914833081 0.3631833922368126,16420.0
vm_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-1.uai,5,4 2 0,0,,
vs_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-1.uai,6,,0,0.3337607724617287 0.767740567804583 0.23225943219541695 0.6662392275382716,29429.0
vs_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-1.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-1.uai,6,,2,,
vm_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-1.uai,1,6 4 0,0,,
vs_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-1.uai,6,,0,0.33050368037177075 0.7231499332663335 0.27685006673366647 0.6694963196282292,5537.0
vs_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-1.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-1.uai,6,,2,0.08473382504705781 0.7184081041848657 0.14945347086570338 0.5538844243264363 0.05378335789441782 0.4083627478673963 0.057021142249915335 0.4645545453052569,17074.0
vm_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-1.uai,1,6 4 0,0,,
vs_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-1.uai,7,,0,0.019282322759626186 0.7797198493429766 0.025174062630808042 0.7897475367122103 0.05134906015506701 0.8216464934381286,10732.0
vs_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-1.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-1.uai,3,,4,0.2660149731 0.91002992471 0.08997007529 0.7339850269,112.0
vm_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-1.uai,1,7 6 3,0,0.000340285220949395 0.9939133624223031 3.484303721043751e-05 0.9920678204306486 4.0842695669030804e-05 0.9989136040843339 0.0003432266765795474 0.9990396005022021,402.0
vs_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-1.uai,7,,0,0.06016352334567414 0.753607612349712 0.03523972861403949 0.7340012853862168 0.060924988949030125 0.7916194475961089,2793.0
vs_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-1.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-1.uai,3,,4,0.2660149731 0.91002992471 0.08997007529 0.7339850269,117.0
vm_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-1.uai,1,7 6 3,0,0.000340285220949395 0.9939133624223031 3.484303721043751e-05 0.9920678204306486 4.0842695669030804e-05 0.9989136040843339 0.0003432266765795474 0.9990396005022021,407.0
vs_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-1.uai,8,,0,0.027144930916360027 0.40728941756331916 0.003329834732790342 0.5424472081988297 0.01754622595410758 0.7673695481950054 0.08817861644683136 0.6905384200183511,532.0
vs_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-1.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-1.uai,1,,2,0.3753005632746193 0.9247912956702515 0.07520870432974852 0.624699436725381,110.0
vm_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-1.uai,4,6 2 1,0,0.008506657296216882 0.0664083212336965 0.06014844217093638 0.8924935413321735 0.0551590221724279 0.7353420785424678 0.04384077919918159 0.18014474580804965,166436.0
vs_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-1.uai,8,,0,0.03244238197075371 0.37063540624777636 0.01987042887212812 0.42263207025232474 0.06778828028345307 0.6168760084549476 0.09207761982149955 0.5224979479946024,258.0
vs_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-1.uai,0,8,0,0.09150623784840183 0.7079724845404505 0.10350144801149286 0.17389410367460595 0.11813341178494358 0.8049923141401053,728.0
vm_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-1.uai,1,,2,0.3753005632746193 0.9247912956702515 0.07520870432974852 0.624699436725381,102.0
vm_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-1.uai,4,6 2 1,0,0.010555927294053304 0.06113252999716871 0.21146065299407504 0.8718843557998408 0.07627726262972272 0.5578720083891073 0.04128245427638316 0.17157854354537175,75884.0
vs_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-1.uai,9,,0,0.14619948111757497 0.7179733428463047 0.2820266571536954 0.853800518882425,2741.0
vs_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-1.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-1.uai,0,,4,,
vm_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-1.uai,3,8 6 0,0,,
vs_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-1.uai,9,,0,0.15005667331592532 0.7079345949959912 0.2920654050040088 0.8499433266840747,1438.0
vs_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-1.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-1.uai,0,,4,0.04803302226801263 0.32913022730968183 0.21915169063384246 0.7394775268520541 0.15038124135583011 0.7328152870981451,47374.0
vm_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-1.uai,3,8 6 0,0,,
vs_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-1.uai,3,,0,0.10923092456923437 0.6515921911297188 0.3484078088702812 0.8907690754307657,195870.0
vs_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-1.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-1.uai,2,,0,,
vm_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-1.uai,0,2,0,,
vs_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-1.uai,3,,0,0.10977541327146093 0.6482144308275938 0.3517855691724063 0.8902245867285391,196417.0
vs_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-1.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-1.uai,2,,0,0.023498176524396005 0.8289846160717872 0.01163932496864844 0.8559155044440832 0.021874515377270556 0.786258530818407,533019.0
vm_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-1.uai,0,2,0,,
vs_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-1.uai,4,,0,,
vs_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-1.uai,0,4,0,,
vm_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-1.uai,1,,2,,
vm_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-1.uai,0,2 1,0,3.922504548676569e-05 0.999869952068884 0.00013004793111602355 0.9999607749545132,400262.0
vs_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-1.uai,4,,0,0.05013758703970961 0.8712438375469839 0.02266224176449011 0.7610015836211386 0.005687764917541327 0.6968727671535446,278163.0
vs_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-1.uai,0,4,0,,
vm_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-1.uai,1,,2,0.0113374965625 0.3430682600477295 0.03709687351293946 0.5343233845244141 0.03634056424414062 0.5284516363039551 0.0432517130513916 0.6556763557349854,131768.0
vm_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-1.uai,0,2 1,0,3.922504548676569e-05 0.999869952068884 0.00013004793111602355 0.9999607749545132,400390.0
vs_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-1.uai,5,,0,0.011512890657996135 0.8141308397142744 0.0005426662333373223 0.5964916136076728 0.032150541924256676 0.8173543232627715 0.021783528072306258 0.7115784701080147,6369.0
vs_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-1.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-1.uai,1,,3,0.004898171750000001 0.939581021984375 0.0052904154999999994 0.9388519888750001 0.006452499999999999 0.8818544902500001,3622.0
vm_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-1.uai,2,4 1 0,0,,
vs_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-1.uai,5,,0,0.01174189947120498 0.7727863015286219 0.02060494322215962 0.5759526344187301 0.10560460199131483 0.7223819614517729 0.08198226574756035 0.6262049874972517,1497.0
vs_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-1.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-1.uai,1,,3,0.00840355321875 0.8738130121484375 0.008454881437499999 0.8253566679687501 0.041636692921875 0.7756736395,3652.0
vm_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-1.uai,2,4 1 0,0,,
vs_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-1.uai,6,,0,,
vs_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-1.uai,0,6,0,,
vm_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-1.uai,4,,1,,
vm_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-1.uai,2,4 1,0,,
vs_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-1.uai,6,,0,0.5411185458201837 0.7630785092845066 0.23692149071549345 0.45888145417981635,137716.0
vs_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-1.uai,0,6,0,,
vm_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-1.uai,4,,1,0.11311303032294732 0.4777026248740976 0.08684441651782142 0.3403345388942685 0.16001593704335304 0.5009319578443836 0.06448330006898749 0.5078617678433892,241802.0
vm_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-1.uai,2,4 1,0,,
vs_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-1.uai,7,,0,,
vs_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-1.uai,0,7,0,,
vm_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-1.uai,2,,4,0.11316689371146875 0.9061841825841875 0.09381581741581252 0.8868331062885313,262101.0
vm_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-1.uai,1,5 4 2,0,,
vs_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-1.uai,7,,0,0.03331644556066602 0.5120383879475778 0.09219994423501347 0.6033821015438922 0.04808086799887214 0.5304435928561436 0.043241073268737475 0.571722806943961,149752.0
vs_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-1.uai,0,7,0,,
vm_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-1.uai,2,,4,0.11672564454503126 0.8978863940040624 0.1021136059959375 0.8832743554549688,228430.0
